 0.01	-16.83	-32.73	-47.76	-61.97	-75.43	-88.18	-100.28	-111.76	-122.68	-133.06	-142.94	-152.34	-161.30	-169.85	-177.99	-185.76	-193.17	-200.24	-206.98	-213.40	-219.53	-225.37	-230.93	-236.22	-241.25	-246.04	-250.58	-254.89	-258.97	-262.82	-266.46	-269.89	-273.11	-276.14	-278.96	-281.59	-284.03	-286.28	-288.34	-290.23	-291.94	-293.46	-294.82	-296.00	-297.01	-297.84	-298.51	-299.01	-299.34	-299.50	-299.49	-299.32	-298.98	-298.46	-297.78	-296.93	-295.91	-294.71	-293.34	-291.80	-290.07	-288.17	-286.08	-283.81	-281.35	-278.70	-275.85	-272.81	-269.56	-266.10	-262.43	-258.54	-254.43	-250.08	-245.50	-240.68	-235.60	-230.26	-224.65	-218.75	-212.57	-206.08	-199.28	-192.14	-184.65	-176.80	-168.57	-159.93	-150.86	-141.34	-131.34	-120.83	-109.77	-98.12	-85.86	-72.92	-59.26	-44.84	-29.59	-13.46	 3.62	
 0.01	-17.90	-34.86	-50.95	-66.20	-80.67	-94.42	-107.48	-119.91	-131.73	-142.99	-153.72	-163.94	-173.69	-183.00	-191.87	-200.34	-208.42	-216.13	-223.49	-230.51	-237.21	-243.59	-249.67	-255.46	-260.96	-266.20	-271.17	-275.88	-280.35	-284.57	-288.55	-292.31	-295.84	-299.15	-302.24	-305.12	-307.79	-310.26	-312.53	-314.59	-316.46	-318.14	-319.62	-320.92	-322.02	-322.94	-323.67	-324.22	-324.58	-324.76	-324.75	-324.56	-324.19	-323.63	-322.88	-321.95	-320.83	-319.52	-318.02	-316.33	-314.44	-312.36	-310.07	-307.59	-304.89	-301.99	-298.87	-295.54	-291.98	-288.20	-284.18	-279.92	-275.42	-270.67	-265.66	-260.38	-254.83	-248.99	-242.86	-236.42	-229.67	-222.59	-215.16	-207.37	-199.21	-190.66	-181.69	-172.29	-162.43	-152.09	-141.24	-129.84	-117.87	-105.29	-92.06	-78.14	-63.47	-48.02	-31.73	-14.55	 3.58	
 0.01	-18.91	-36.88	-53.97	-70.20	-85.65	-100.34	-114.33	-127.66	-140.36	-152.46	-164.01	-175.03	-185.55	-195.59	-205.17	-214.32	-223.06	-231.41	-239.37	-246.97	-254.22	-261.14	-267.72	-274.00	-279.97	-285.65	-291.04	-296.15	-301.00	-305.58	-309.91	-313.99	-317.82	-321.41	-324.77	-327.90	-330.80	-333.48	-335.94	-338.19	-340.22	-342.04	-343.66	-345.06	-346.27	-347.26	-348.06	-348.66	-349.05	-349.24	-349.24	-349.03	-348.62	-348.02	-347.21	-346.20	-344.98	-343.56	-341.93	-340.09	-338.04	-335.78	-333.30	-330.60	-327.68	-324.52	-321.14	-317.52	-313.66	-309.56	-305.20	-300.58	-295.70	-290.55	-285.11	-279.39	-273.37	-267.05	-260.41	-253.43	-246.12	-238.45	-230.42	-222.00	-213.18	-203.94	-194.26	-184.12	-173.49	-162.36	-150.69	-138.45	-125.60	-112.12	-97.97	-83.10	-67.48	-51.05	-33.77	-15.59	 3.54	
 0.02	-19.87	-38.80	-56.84	-74.01	-90.38	-105.98	-120.86	-135.05	-148.59	-161.51	-173.85	-185.64	-196.89	-207.65	-217.93	-227.74	-237.12	-246.08	-254.64	-262.80	-270.60	-278.03	-285.12	-291.87	-298.30	-304.41	-310.22	-315.73	-320.95	-325.88	-330.55	-334.94	-339.07	-342.94	-346.57	-349.94	-353.07	-355.96	-358.61	-361.04	-363.23	-365.19	-366.94	-368.45	-369.75	-370.83	-371.69	-372.33	-372.76	-372.97	-372.96	-372.74	-372.30	-371.65	-370.78	-369.69	-368.38	-366.84	-365.09	-363.11	-360.90	-358.46	-355.79	-352.88	-349.72	-346.33	-342.68	-338.78	-334.62	-330.20	-325.51	-320.53	-315.28	-309.73	-303.88	-297.72	-291.25	-284.45	-277.30	-269.81	-261.95	-253.71	-245.08	-236.05	-226.59	-216.68	-206.31	-195.45	-184.08	-172.18	-159.72	-146.66	-132.98	-118.64	-103.60	-87.83	-71.29	-53.93	-35.70	-16.58	 3.51	
 0.02	-20.78	-40.63	-59.56	-77.64	-94.88	-111.35	-127.08	-142.10	-156.45	-170.16	-183.26	-195.79	-207.76	-219.21	-230.16	-240.62	-250.62	-260.18	-269.31	-278.04	-286.36	-294.31	-301.89	-309.10	-315.98	-322.52	-328.73	-334.62	-340.21	-345.50	-350.49	-355.19	-359.62	-363.77	-367.65	-371.26	-374.62	-377.71	-380.56	-383.16	-385.51	-387.61	-389.48	-391.11	-392.50	-393.65	-394.58	-395.27	-395.72	-395.95	-395.95	-395.71	-395.24	-394.54	-393.61	-392.44	-391.03	-389.39	-387.51	-385.39	-383.03	-380.41	-377.55	-374.43	-371.06	-367.42	-363.52	-359.34	-354.89	-350.15	-345.13	-339.81	-334.18	-328.25	-321.99	-315.41	-308.48	-301.21	-293.58	-285.57	-277.18	-268.39	-259.18	-249.54	-239.46	-228.90	-217.86	-206.31	-194.22	-181.58	-168.35	-154.51	-140.02	-124.85	-108.97	-92.34	-74.92	-56.67	-37.55	-17.52	 3.47	
 0.02	-21.65	-42.36	-62.16	-81.09	-99.18	-116.48	-133.01	-148.83	-163.96	-178.42	-192.27	-205.51	-218.18	-230.30	-241.89	-252.99	-263.59	-273.74	-283.43	-292.69	-301.54	-309.98	-318.04	-325.71	-333.03	-339.98	-346.59	-352.87	-358.81	-364.44	-369.76	-374.77	-379.48	-383.90	-388.04	-391.89	-395.46	-398.77	-401.80	-404.57	-407.07	-409.32	-411.31	-413.05	-414.53	-415.76	-416.75	-417.48	-417.97	-418.21	-418.21	-417.96	-417.46	-416.71	-415.72	-414.47	-412.98	-411.23	-409.23	-406.96	-404.44	-401.66	-398.61	-395.29	-391.69	-387.82	-383.66	-379.21	-374.47	-369.43	-364.08	-358.42	-352.43	-346.12	-339.46	-332.46	-325.10	-317.37	-309.25	-300.75	-291.84	-282.50	-272.73	-262.51	-251.82	-240.63	-228.94	-216.72	-203.94	-190.58	-176.61	-162.01	-146.75	-130.79	-114.10	-96.64	-78.39	-59.29	-39.31	-18.42	 3.43	
 0.02	-22.48	-44.02	-64.64	-84.38	-103.28	-121.37	-138.69	-155.26	-171.14	-186.34	-200.89	-214.82	-228.16	-240.93	-253.16	-264.86	-276.06	-286.77	-297.01	-306.80	-316.15	-325.08	-333.60	-341.72	-349.46	-356.83	-363.83	-370.48	-376.78	-382.74	-388.38	-393.69	-398.68	-403.37	-407.75	-411.84	-415.63	-419.13	-422.35	-425.29	-427.95	-430.33	-432.44	-434.28	-435.86	-437.17	-438.21	-438.99	-439.51	-439.77	-439.77	-439.50	-438.97	-438.18	-437.13	-435.81	-434.22	-432.37	-430.24	-427.85	-425.17	-422.22	-418.98	-415.46	-411.65	-407.54	-403.14	-398.42	-393.40	-388.06	-382.39	-376.39	-370.05	-363.36	-356.32	-348.91	-341.11	-332.94	-324.36	-315.36	-305.94	-296.08	-285.77	-274.97	-263.69	-251.90	-239.58	-226.70	-213.25	-199.20	-184.53	-169.20	-153.19	-136.47	-119.00	-100.75	-81.70	-61.79	-41.00	-19.28	 3.40	
 0.03	-23.27	-45.60	-67.01	-87.53	-107.19	-126.04	-144.11	-161.42	-178.01	-193.91	-209.15	-223.75	-237.74	-251.14	-263.97	-276.26	-288.03	-299.29	-310.07	-320.37	-330.22	-339.62	-348.60	-357.16	-365.31	-373.08	-380.46	-387.47	-394.12	-400.41	-406.36	-411.97	-417.24	-422.19	-426.82	-431.13	-435.14	-438.84	-442.23	-445.34	-448.15	-450.66	-452.90	-454.84	-456.51	-457.89	-459.00	-459.82	-460.37	-460.65	-460.64	-460.36	-459.80	-458.97	-457.85	-456.46	-454.79	-452.83	-450.58	-448.05	-445.23	-442.11	-438.70	-434.98	-430.95	-426.62	-421.97	-416.99	-411.69	-406.05	-400.07	-393.74	-387.06	-380.01	-372.58	-364.77	-356.56	-347.94	-338.90	-329.44	-319.52	-309.15	-298.30	-286.95	-275.10	-262.72	-249.78	-236.28	-222.18	-207.46	-192.11	-176.08	-159.35	-141.90	-123.69	-104.69	-84.86	-64.18	-42.61	-20.11	 3.36	
 0.03	-24.02	-47.11	-69.27	-90.53	-110.94	-130.51	-149.30	-167.31	-184.59	-201.17	-217.06	-232.31	-246.92	-260.93	-274.36	-287.22	-299.54	-311.34	-322.63	-333.43	-343.76	-353.63	-363.05	-372.03	-380.60	-388.75	-396.51	-403.88	-410.86	-417.48	-423.73	-429.63	-435.17	-440.38	-445.25	-449.78	-454.00	-457.89	-461.47	-464.73	-467.69	-470.34	-472.69	-474.74	-476.49	-477.95	-479.12	-479.99	-480.56	-480.85	-480.85	-480.55	-479.97	-479.09	-477.92	-476.45	-474.69	-472.63	-470.27	-467.61	-464.64	-461.36	-457.76	-453.85	-449.62	-445.06	-440.17	-434.94	-429.36	-423.43	-417.15	-410.50	-403.47	-396.07	-388.26	-380.06	-371.44	-362.40	-352.92	-342.99	-332.59	-321.72	-310.35	-298.47	-286.06	-273.11	-259.58	-245.47	-230.75	-215.39	-199.37	-182.67	-165.26	-147.10	-128.18	-108.45	-87.89	-66.47	-44.15	-20.89	 3.33	
 0.03	-24.74	-48.55	-71.43	-93.41	-114.52	-134.79	-154.26	-172.95	-190.90	-208.12	-224.65	-240.52	-255.74	-270.33	-284.33	-297.75	-310.61	-322.93	-334.72	-346.00	-356.80	-367.12	-376.97	-386.37	-395.34	-403.87	-411.99	-419.71	-427.03	-433.96	-440.51	-446.68	-452.50	-457.95	-463.06	-467.82	-472.24	-476.32	-480.07	-483.50	-486.60	-489.38	-491.84	-494.00	-495.84	-497.36	-498.59	-499.50	-500.11	-500.41	-500.41	-500.10	-499.48	-498.56	-497.34	-495.80	-493.95	-491.79	-489.31	-486.52	-483.41	-479.97	-476.20	-472.10	-467.66	-462.88	-457.75	-452.27	-446.43	-440.22	-433.64	-426.67	-419.32	-411.56	-403.40	-394.81	-385.79	-376.33	-366.42	-356.04	-345.18	-333.82	-321.95	-309.55	-296.60	-283.09	-269.00	-254.30	-238.97	-222.99	-206.34	-188.99	-170.91	-152.09	-132.48	-112.05	-90.79	-68.66	-45.62	-21.65	 3.29	
